close,epoch,high,low,open
1828.03,1742040321,1830.28,1823.94,1823.94
1830.42,1742040600,1834.34,1822.08,1828.24
1826.85,1742040900,1831.02,1825.22,1829.92
1831.35,1742041200,1832.42,1822.92,1827.55
1826.63,1742041500,1831.02,1826.04,1831.02
1814.91,1742041800,1826.8,1814.91,1826.51
1809.68,1742042100,1819.56,1808.97,1814.34
1816.04,1742042400,1817.76,1808.75,1809.8
1810.49,1742042700,1817.52,1809.73,1816.33
1804.45,1742043000,1812.73,1803.35,1810.44
1805.59,1742043300,1806.45,1802.33,1804.96
1814.11,1742043600,1814.86,1805.17,1805.17
1812.51,1742043900,1818.73,1812.37,1813.52
1812.58,1742044200,1815.71,1810.92,1812.46
1808.13,1742044500,1813.45,1807.5,1813.45
1812.79,1742044800,1814.98,1808.5,1808.5
1807.22,1742045100,1812.63,1806.27,1811.92
1807.11,1742045400,1808.07,1802.12,1807.34
1807.92,1742045700,1811.77,1806.46,1806.85
1818.89,1742046000,1818.93,1805.17,1808.25
1819.42,1742046300,1822.85,1818.19,1819.74
1813.65,1742046600,1820.42,1811.72,1819.47
1816.65,1742046900,1816.65,1810.37,1813.45
1819.39,1742047200,1820.81,1814.44,1817.02
1825.84,1742047500,1828.65,1817.27,1819.3
1827.06,1742047800,1827.92,1823.18,1825.65
1825.27,1742048100,1827.46,1818.59,1827.33
1821.72,1742048400,1825.98,1818.46,1825.44
1826.9,1742048700,1827.0,1818.45,1821.02
1825.27,1742049000,1829.25,1823.67,1826.96
1833.94,1742049300,1834.4,1824.89,1825.56
1842.14,1742049600,1842.14,1829.22,1833.75
1856.36,1742049900,1856.36,1841.43,1841.73
1849.84,1742050200,1856.59,1847.91,1856.24
1851.6,1742050500,1852.26,1846.6,1850.32
1841.47,1742050800,1853.67,1837.07,1850.97
1843.87,1742051100,1844.24,1834.75,1841.16
1849.82,1742051400,1849.82,1843.64,1843.64
1849.44,1742051700,1850.62,1842.54,1849.1
1848.1,1742052000,1849.59,1843.51,1848.51
1841.73,1742052300,1849.42,1841.73,1847.4
1840.1,1742052600,1846.26,1838.8,1841.98
1839.48,1742052900,1849.92,1839.48,1840.61
1843.37,1742053200,1843.99,1834.77,1840.02
1846.36,1742053500,1846.9,1841.1,1843.22
1843.05,1742053800,1849.81,1843.05,1846.19
1855.01,1742054100,1856.22,1842.11,1842.7
1855.95,1742054400,1858.51,1851.5,1855.49
1857.19,1742054700,1857.72,1851.95,1856.18
1853.83,1742055000,1856.93,1848.21,1856.72
1848.85,1742055300,1859.64,1848.46,1853.63
1849.68,1742055600,1850.55,1843.98,1848.99
1839.88,1742055900,1849.39,1836.75,1849.39
1847.84,1742056200,1851.79,1840.24,1840.54
1850.86,1742056500,1850.86,1844.25,1847.74
1855.84,1742056800,1856.23,1849.84,1849.84
1862.93,1742057100,1864.01,1854.77,1856.02
1857.52,1742057400,1864.01,1854.08,1863.09
1850.2,1742057700,1857.23,1850.01,1857.23
1855.72,1742058000,1858.01,1849.98,1850.16
1865.85,1742058300,1865.98,1851.92,1854.98
1875.1,1742058600,1875.61,1862.62,1866.2
1876.96,1742058900,1880.63,1870.94,1876.53
1872.33,1742059200,1878.95,1871.22,1876.46
1868.77,1742059500,1872.83,1868.2,1872.31
1877.66,1742059800,1877.66,1867.37,1868.05
1872.22,1742060100,1877.91,1871.34,1877.14
1878.68,1742060400,1880.7,1871.21,1871.89
1877.1,1742060700,1881.06,1876.49,1879.11
1882.18,1742061000,1884.53,1874.37,1877.53
1879.58,1742061300,1881.89,1875.97,1881.23
1873.14,1742061600,1879.97,1872.41,1879.06
1869.01,1742061900,1873.22,1863.65,1873.22
1882.59,1742062200,1882.95,1869.1,1869.1
1876.6,1742062500,1882.55,1872.98,1881.72
1874.49,1742062800,1877.67,1867.62,1876.3
1865.77,1742063100,1879.91,1865.77,1874.88
