close,epoch,high,low,open
93744.6699,1741483200,93760.6657,93568.351,93652.5663
93762.3142,1741483500,93894.2763,93693.6219,93748.2254
93507.592,1741483800,93766.9995,93436.1642,93740.9811
93392.2431,1741484100,93506.7241,93303.4422,93489.912
93475.0547,1741484400,93498.5207,93226.3869,93375.2987
93489.5279,1741484700,93722.7254,93389.098,93468.3751
93609.1691,1741485000,93659.1943,93339.4711,93511.8121
93022.3024,1741485300,93665.4934,93012.5039,93611.7394
92791.4865,1741485600,93018.8041,92728.831,93018.8041
93036.6479,1741485900,93077.167,92795.1466,92826.5287
93312.0238,1741486200,93378.2554,93020.1409,93041.6125
93813.6925,1741486500,93861.005,93287.3025,93305.1402
94031.4468,1741486800,94031.4468,93668.5006,93807.3818
93814.1727,1741487100,94091.3983,93814.1727,94010.4163
93743.847,1741487400,94059.9057,93697.1977,93782.4584
93676.5235,1741487700,93897.8199,93555.8648,93752.233
93803.3263,1741488000,93972.7659,93629.0948,93688.4557
94050.6632,1741488300,94088.842,93755.1007,93791.968
93873.7428,1741488600,94114.5033,93759.7142,94043.3164
93868.335,1741488900,94116.9218,93868.335,93881.0011
93977.4028,1741489200,94024.7435,93825.3845,93864.4684
93664.7121,1741489500,94064.8244,93627.7995,93983.7971
93913.8947,1741489800,93996.0285,93604.8672,93670.1697
94085.4085,1741490100,94119.719,93852.6137,93909.3333
93609.4332,1741490400,94091.5641,93594.5601,94058.0182
93986.0434,1741490700,93986.0434,93510.0486,93582.3945
93860.6026,1741491000,94048.908,93725.1458,93993.1787
94143.8854,1741491300,94210.9818,93820.4079,93895.3595
93978.0917,1741491600,94135.5626,93919.7394,94132.8125
93914.2624,1741491900,93991.5661,93775.1356,93991.5661
93952.9991,1741492200,93996.2923,93729.7034,93889.7999
94164.3495,1741492500,94351.1045,93944.6108,93945.0799
93720.5561,1741492800,94223.7288,93720.5561,94183.1566
93285.6485,1741493100,93724.8768,93199.3372,93724.7588
93682.8904,1741493400,93690.1479,93169.9192,93251.7865
94057.3033,1741493700,94057.3033,93602.59,93676.1819
93899.5518,1741494000,94088.5813,93704.3125,94061.3084
93685.624,1741494300,94008.6286,93666.172,93933.4876
93614.9331,1741494600,93708.3705,93482.3459,93668.4597
93739.1496,1741494900,93811.6212,93555.7652,93608.032
93873.7629,1741495200,93952.6425,93673.1891,93764.6122
93928.0598,1741495500,94136.0595,93844.0599,93884.9951
93535.4103,1741495800,94028.1056,93513.6663,93908.2384
93711.2466,1741496100,93877.0675,93520.0538,93546.3453
94050.5876,1741496400,94103.4687,93577.0548,93698.0603
94415.9158,1741496700,94421.0515,94015.1894,94047.0717
94337.3792,1741497000,94435.4812,94065.8727,94388.7928
94186.8572,1741497300,94369.0576,94013.7878,94315.4755
94182.1012,1741497600,94263.403,94029.2188,94186.0833
94443.5482,1741497900,94468.7494,94186.0091,94186.0091
94296.9572,1741498200,94535.1429,94296.9572,94480.3929
93905.6643,1741498500,94320.1711,93882.4731,94291.6818
93354.2995,1741498800,93930.9739,93222.8097,93881.0177
93436.4494,1741499100,93469.6016,93148.5396,93371.11
93718.3813,1741499400,93727.9725,93389.414,93449.0281
93678.4229,1741499700,93834.3305,93610.5005,93700.8269
93874.6096,1741500000,93902.2784,93609.6694,93713.1731
94288.5354,1741500300,94294.7812,93879.2026,93879.2026
94527.4164,1741500600,94528.6792,94199.77,94328.2181
94816.3768,1741500900,94820.6067,94482.4251,94537.4166
94917.6585,1741501200,95112.9592,94785.9423,94829.6268
95230.837,1741501500,95282.8807,94872.3149,94929.2441
95263.275,1741501800,95504.5488,95195.7565,95212.7157
94983.2381,1741502100,95460.8867,94944.8568,95293.89
94847.056,1741502400,95073.4937,94838.8023,94987.779
94411.1712,1741502700,94860.1539,94397.9099,94834.4597
94822.7528,1741503000,94822.7528,94360.3275,94423.7827
95049.0525,1741503300,95049.0525,94722.3585,94834.4039
95314.0981,1741503600,95314.0981,94908.3199,95052.6157
95020.0648,1741503900,95354.8739,94898.3343,95320.1371
95048.0591,1741504200,95116.6953,94908.5925,95008.4528
95046.1597,1741504500,95196.5852,95006.7515,95054.0609
95173.586,1741504800,95187.6729,94937.0418,95022.9326
95143.4371,1741505100,95306.3306,95092.7759,95163.7884
95205.1585,1741505400,95317.9332,95140.7689,95156.01
95202.146,1741505700,95261.8373,94929.3405,95225.0943
94850.2268,1741506000,95194.3762,94817.1249,95194.3762
94818.2922,1741506300,94910.6759,94723.2045,94840.9576
95083.2791,1741506600,95083.2791,94805.6995,94836.021
95409.9288,1741506900,95451.0831,95065.9394,95065.9394
95420.4659,1741507200,95455.4603,95135.5043,95411.3618
95813.0526,1741507500,95965.278,95343.1415,95425.2212
95448.4488,1741507800,95911.5707,95433.9746,95821.501
95551.89,1741508100,95649.7786,95450.2501,95478.8927
95800.6901,1741508400,95826.8456,95500.9283,95526.073
95695.708,1741508700,95996.5979,95581.077,95804.6608
95854.656,1741509000,95994.5197,95707.7698,95714.3647
96320.3553,1741509300,96343.1946,95833.4866,95873.8339
96368.141,1741509600,96595.4314,96287.9949,96339.7161
96633.1691,1741509900,96693.7099,96404.4769,96404.4769
96586.8226,1741510200,96887.6604,96516.183,96654.391
96603.4187,1741510500,96643.8939,96451.8763,96578.3951
96500.3487,1741510800,96777.1509,96445.4105,96601.3849
96263.7298,1741511100,96554.151,96201.6347,96496.8571
96701.8328,1741511400,96793.5586,96279.1784,96279.1784
96776.7696,1741511700,96888.4444,96678.2971,96691.1347
